id,type,label,bloom_level,difficulty,frequency
perubahan ke demokrasi terpimpin,concept,Perubahan ke Demokrasi Terpimpin,,,
karakteristik wilayah formal,topic_fine,Karakteristik Wilayah Formal,,,
wilayah formal,concept,Wilayah Formal,C6-Mencipta,5.0,4.0
karakteristik spesifik,concept,Karakteristik Spesifik,C2-Memahami,2.0,1.0
data statistik,concept,Data Statistik,C2-Memahami,2.0,1.0
q_556b044a39,question,"Mengapa dalam proses perwilayahan formal, data statistik dianggap penting?",C2-Memahami,2.0,
peran komunitas dalam pembangunan,topic_fine,Peran Komunitas dalam Pembangunan,,,
q_10dcd737e8,question,Simpulkan tiga peran utama komunitas dalam mendukung pembangunan berkelanjutan,C2-Memahami,2.0,
analisis dampak komunitas,concept,Analisis Dampak Komunitas,,,
penerimaan dan pengeluaran negara,concept,Penerimaan dan Pengeluaran Negara,C2-Memahami,2.0,1.0
q_c48e2a073d,question,Gambarkan tujuan utama dari penyusunan APBN bagi suatu negara.,C2-Memahami,2.0,
definisi apbn,concept,Definisi APBN,,,
tahapan penelitian konflik sosial,topic_fine,Tahapan Penelitian Konflik Sosial,,,
studi literatur,concept,Studi literatur,C2-Memahami,2.0,1.0
prasurvei,concept,Prasurvei,C2-Memahami,2.0,1.0
q_c8d324b8e1,question,Simpulkan langkah-langkah yang harus dilakukan peneliti dari awal identifikasi hingga siap mengumpulkan data di lapangan,C2-Memahami,2.0,
menganalisis tahapan,method,Menganalisis tahapan,,,
pengumpulan data lapangan,concept,Pengumpulan data lapangan,,,
definisi angkatan kerja indonesia,topic_fine,Definisi Angkatan Kerja Indonesia,,,
q_b1f6d38e15,question,"Mengapa seseorang yang ""menganggur"" (tidak bekerja) tetap dianggap sebagai bagian dari ""Angkatan Kerja""?",C2-Memahami,2.0,
definisi populasi usia kerja,concept,Definisi Populasi Usia Kerja,,,
tingkat pengangguran terbuka,concept,Tingkat Pengangguran Terbuka,,,
reformasi dan kebebasan pers,topic_fine,Reformasi dan Kebebasan Pers,,,
membredel media,concept,Membredel media,C2-Memahami,2.0,1.0
siupp,concept,SIUPP,C5-Mengevaluasi,5.0,2.0
q_e25e5580fc,question,"Apa yang dimaksud dengan ""membredel"" media?",C2-Memahami,2.0,
ekonomi moneter,topic_coarse,Ekonomi Moneter,,,
penawaran dan permintaan uang,topic_fine,Penawaran dan Permintaan Uang,,,
penawaran uang,concept,Penawaran Uang,C4-Menganalisis,4.0,3.0
bank sentral,concept,Bank Sentral,C3-Menerapkan,3.0,3.0
alat tukar sah,concept,Alat Tukar Sah,C2-Memahami,2.0,1.0
q_b5f3cb84bc,question,"Jika Bank Sentral memutuskan untuk menambah ""penawaran uang"", faktor apa yang sedang ia pengaruhi?",C2-Memahami,2.0,
definisi uang,concept,Definisi Uang,,,
sistem pemerintahan,topic_coarse,Sistem Pemerintahan,,,
perbedaan sistem presidensial dan parlementer,topic_fine,Perbedaan Sistem Presidensial dan Parlementer,,,
sistem pemerintahan presidensial,concept,Sistem Pemerintahan Presidensial,C2-Memahami,2.0,1.0
sistem pemerintahan parlementer,concept,Sistem pemerintahan Parlementer,C2-Memahami,2.0,1.0
perbedaan mendasar,concept,Perbedaan Mendasar,C2-Memahami,2.0,1.0
q_2d2976180b,question,Jelaskan perbedaan mendasar antara sistem pemerintahan Presidensial dan Parlementer berdasarkan konteks!,C2-Memahami,2.0,
pengertian lembaga negara,concept,Pengertian Lembaga Negara,,,
implementasi sistem pemerintahan di indonesia,concept,Implementasi Sistem Pemerintahan di Indonesia,,,
interaksi sosial asosiatif,concept,Interaksi sosial asosiatif,C2-Memahami,2.0,1.0
interaksi sosial disosiatif,concept,Interaksi sosial disosiatif,C5-Mengevaluasi,5.0,2.0
perbedaan interaksi sosial,concept,Perbedaan interaksi sosial,C2-Memahami,2.0,1.0
q_a85b3614a5,question,Jelaskan perbedaan mendasar antara interaksi sosial asosiatif dan disosiatif!,C2-Memahami,2.0,
konsep interaksi sosial,concept,Konsep Interaksi Sosial,,,
dampak interaksi sosial,concept,Dampak interaksi sosial,,,
neraca pembayaran dan perdagangan,topic_fine,Neraca Pembayaran dan Perdagangan,,,
neraca perdagangan,concept,Neraca perdagangan,C5-Mengevaluasi,5.0,2.0
ekspor,concept,Ekspor,C4-Menganalisis,4.0,3.0
impor,concept,Impor,C4-Menganalisis,4.0,2.0
surplus/defisit,concept,Surplus/Defisit,C3-Menerapkan,3.0,1.0
q_d769c9bfcb,question,"Jika nilai ekspor Indonesia adalah $150 miliar dan nilai impornya adalah $135 miliar, hitunglah neraca perdagangannya da",C3-Menerapkan,3.0,
perhitungan,method,Perhitungan,,,
definisi ekspor dan impor,concept,Definisi Ekspor dan Impor,,,
analisis neraca pembayaran keseluruhan,concept,Analisis Neraca Pembayaran Keseluruhan,,,
melanesoid,concept,Melanesoid,C3-Menerapkan,3.0,1.0
q_e648e51570,question,"Penggolongan masyarakat di Papua berdasarkan warna kulit gelap dan rambut ikal (ras Melanesoid). Terapkan konteks, ini a",C3-Menerapkan,3.0,
menerapkan,method,Menerapkan,,,
klasifikasi dan pemanfaatan sda,topic_fine,Klasifikasi dan Pemanfaatan SDA,,,
sda dapat diperbarui,concept,SDA Dapat Diperbarui,C5-Mengevaluasi,5.0,2.0
dampak penambangan,concept,Dampak Penambangan,C3-Menerapkan,3.0,1.0
ketersediaan sumber daya,concept,Ketersediaan Sumber Daya,C3-Menerapkan,3.0,1.0
q_5bfc022b12,question,"Sebuah perusahaan menambang bijih besi untuk diolah menjadi baja. Berdasarkan sifatnya, jelaskan implikasi dari kegiatan",C3-Menerapkan,3.0,
menerapkan konsep sifat sda pada kasus nyata,method,Menerapkan konsep sifat SDA pada kasus nyata,,,
pengelolaan sumber daya alam berkelanjutan,concept,Pengelolaan Sumber Daya Alam Berkelanjutan,,,
teori uang dan permintaan,topic_fine,Teori Uang dan Permintaan,,,
rumus irving fisher,concept,Rumus Irving Fisher,C3-Menerapkan,3.0,1.0
tingkat harga,concept,Tingkat Harga,C3-Menerapkan,3.0,1.0
q_ba1db6091c,question,"Jika M=100, V=5, dan T=25, terapkan rumus Irving Fisher untuk menghitung P (tingkat harga)!",C3-Menerapkan,3.0,
menerapkan rumus,method,Menerapkan rumus,,,
konsep penawaran uang,concept,Konsep Penawaran Uang,,,
analisis inflasi,concept,Analisis Inflasi,,,
pola pikir modern,topic_coarse,Pola Pikir Modern,,,
sikap terhadap informasi media sosial,topic_fine,Sikap Terhadap Informasi Media Sosial,,,
pola pikir rasional,concept,Pola pikir rasional,C3-Menerapkan,3.0,1.0
pola pikir ilmiah,concept,Pola pikir ilmiah,C3-Menerapkan,3.0,1.0
verifikasi berita,concept,Verifikasi berita,C3-Menerapkan,3.0,1.0
q_89453adde8,question,"Berdasarkan ciri pola pikir masyarakat modern (rasional dan ilmiah), bagaimana sikap yang seharusnya mereka tunjukkan sa",C3-Menerapkan,3.0,
menerapkan prinsip berpikir kritis,method,Menerapkan prinsip berpikir kritis,,,
definisi modernisasi,concept,Definisi modernisasi,,,
karakteristik pola pikir modern,concept,Karakteristik pola pikir modern,,,
etika digital dan literasi informasi,concept,Etika digital dan literasi informasi,,,
kebijakan pendidikan nasional,topic_coarse,Kebijakan Pendidikan Nasional,,,
indikator partisipasi pendidikan,topic_fine,Indikator Partisipasi Pendidikan,,,
angka partisipasi kasar (apk),concept,Angka Partisipasi Kasar (APK),C3-Menerapkan,3.0,1.0
q_ff6d12719b,question,"Jika APK (Angka Partisipasi Kasar) di jenjang SMA meningkat. Terapkan konteks, apa artinya ini?",C3-Menerapkan,3.0,
menerapkan konsep apk dalam konteks kebijakan,method,Menerapkan konsep APK dalam konteks kebijakan,,,
definisi angka partisipasi kasar (apk),concept,Definisi Angka Partisipasi Kasar (APK),,,
konsep wajib belajar,concept,Konsep Wajib Belajar,,,
analisis dampak peningkatan apk terhadap kualitas pendidikan,concept,Analisis dampak peningkatan APK terhadap kualitas pendidikan,,,
marga,concept,Marga,C3-Menerapkan,3.0,1.0
q_b1d07337c2,question,"Seseorang memiliki marga Siregar yang didapat dari ayahnya. Terapkan konteks, ia termasuk dalam sistem klan apa?",C3-Menerapkan,3.0,
sosiologi dan lingkungan,topic_coarse,Sosiologi dan Lingkungan,,,
peran komunitas dalam pembangunan berkelanjutan,topic_fine,Peran Komunitas dalam Pembangunan Berkelanjutan,,,
q_5536f04a24,question,Bayangkan Anda dan teman-teman membentuk komunitas pendaki gunung. Bagaimana cara komunitas Anda menerapkan peran dalam ,C3-Menerapkan,3.0,
analisis dampak sosial lingkungan,concept,Analisis Dampak Sosial Lingkungan,,,
penelitian geografi,topic_coarse,Penelitian Geografi,C3-Menerapkan,3.0,1.0
pendekatan dan metode penelitian geografi,topic_fine,Pendekatan dan Metode Penelitian Geografi,,,
pendekatan keruangan,concept,Pendekatan Keruangan,C6-Mencipta,5.0,4.0
studi kasus,concept,Studi Kasus,C3-Menerapkan,3.0,1.0
analisis dampak lingkungan,concept,Analisis Dampak Lingkungan,C5-Mengevaluasi,5.0,2.0
q_8e0fd8ca1b,question,Seorang peneliti ingin mengetahui dampak pembangunan sebuah mal baru terhadap pola kemacetan di sekitarnya. Bentuk penel,C3-Menerapkan,3.0,
pengertian fenomena geosfer,concept,Pengertian Fenomena Geosfer,,,
jenis-jenis metode penelitian,concept,Jenis-jenis Metode Penelitian,,,
analisis data spasial,concept,Analisis Data Spasial,,,
regulasi teknologi keuangan,topic_fine,Regulasi Teknologi Keuangan,,,
otoritas jasa keuangan (ojk),concept,Otoritas Jasa Keuangan (OJK),C4-Menganalisis,4.0,2.0
perlindungan konsumen,concept,Perlindungan Konsumen,C5-Mengevaluasi,5.0,2.0
q_66a244f897,question,"Terapkan konsep ""peran OJK"". Apa yang akan dilakukan OJK jika menemukan platform P2P Lending yang merugikan ""konsumen""?",C3-Menerapkan,3.0,
menerapkan konsep regulasi,method,Menerapkan konsep regulasi,,,
pengertian fintech,concept,Pengertian Fintech,,,
fungsi ojk,concept,Fungsi OJK,,,
keruntuhan orde baru dan reformasi,topic_fine,Keruntuhan Orde Baru dan Reformasi,,,
reformasi 1998,concept,Reformasi 1998,C3-Menerapkan,3.0,1.0
q_12b12aa918,question,"Empat mahasiswa tewas tertembak saat demonstrasi menuntut Reformasi. Terapkan konteks, peristiwa apa ini?",C3-Menerapkan,3.0,
kondisi politik orde baru,concept,Kondisi politik Orde Baru,,,
perbankan dan keuangan,topic_coarse,Perbankan dan Keuangan,,,
instrumen kredit perdagangan internasional,topic_fine,Instrumen Kredit Perdagangan Internasional,,,
kredit aktif,concept,Kredit aktif,C3-Menerapkan,3.0,1.0
jaminan pembayaran ekspor,concept,Jaminan pembayaran ekspor,C3-Menerapkan,3.0,1.0
q_452b11abe7,question,Seorang eksportir membutuhkan jaminan pembayaran dari bank atas barang yang akan dikirimnya ke luar negeri. Jenis 'kredi,C3-Menerapkan,3.0,
jenis-jenis kredit,concept,Jenis-jenis kredit,,,
manajemen risiko perdagangan,concept,Manajemen risiko perdagangan,,,
perkembangan perdagangan dan pemerintahan,topic_fine,Perkembangan Perdagangan dan Pemerintahan,,,
kausalitas,concept,Kausalitas,C3-Menerapkan,3.0,1.0
perkembangan pusat perdagangan,concept,Perkembangan Pusat Perdagangan,C3-Menerapkan,3.0,1.0
organisasi pemerintahan,concept,Organisasi Pemerintahan,C3-Menerapkan,3.0,1.0
q_467bc9f43d,question,"Dengan menggunakan konsep kausalitas, urutkanlah peristiwa-peristiwa berikut menjadi sebuah alur yang logis: A) Munculny",C3-Menerapkan,3.0,
konsep dasar sejarah,concept,Konsep dasar sejarah,,,
dampak globalisasi perdagangan,concept,Dampak Globalisasi Perdagangan,,,
geografi dunia,topic_coarse,Geografi Dunia,,,
distribusi habitat dan iklim benua,topic_fine,Distribusi Habitat dan Iklim Benua,,,
habitat tropis,concept,Habitat tropis,C3-Menerapkan,3.0,1.0
megafauna,concept,Megafauna,C3-Menerapkan,3.0,1.0
benua afrika,concept,Benua Afrika,C3-Menerapkan,3.0,1.0
q_61c249f9ab,question,"Seorang ahli biologi ingin meneliti hewan megafauna di habitat aslinya yang beriklim tropis. Berdasarkan deskripsi, benu",C3-Menerapkan,3.0,
menerapkan pengetahuan tentang distribusi fauna berdasarkan iklim,method,Menerapkan pengetahuan tentang distribusi fauna berdasarkan iklim,,,
pengenalan benua-benua utama dunia,concept,Pengenalan benua-benua utama dunia,,,
pemahaman tentang zona iklim,concept,Pemahaman tentang zona iklim,,,
analisis dampak perubahan iklim terhadap keanekaragaman hayati,concept,Analisis dampak perubahan iklim terhadap keanekaragaman hayati,,,
unsur-unsur dalam peristiwa sejarah,topic_fine,Unsur-unsur dalam peristiwa sejarah,,,
unsur ruang,concept,Unsur ruang,C3-Menerapkan,3.0,1.0
unsur waktu,concept,Unsur waktu,C3-Menerapkan,3.0,1.0
unsur manusia,concept,Unsur manusia,C3-Menerapkan,3.0,1.0
q_ade93abd5d,question,"Jika seorang sejarawan menemukan sebuah candi kuno, unsur sejarah apa saja yang bisa langsung diidentifikasi dari penemu",C3-Menerapkan,3.0,
tiga unsur sejarah,concept,Tiga unsur sejarah,,,
konsep pembangunan dan kebijakan,topic_fine,Konsep Pembangunan dan Kebijakan,,,
kebijakan publik,concept,Kebijakan publik,C4-Menganalisis,4.0,2.0
imunisasi nasional,concept,Imunisasi Nasional,C3-Menerapkan,3.0,1.0
sentralisasi,concept,Sentralisasi,C3-Menerapkan,3.0,1.0
q_218087f886,question,Sebuah program imunisasi nasional yang diwajibkan oleh pemerintah pusat untuk seluruh daerah tanpa konsultasi lokal meru,C3-Menerapkan,3.0,
analisis dampak kebijakan,concept,Analisis Dampak Kebijakan,,,
interaksi sistem bumi dan manusia,topic_fine,Interaksi Sistem Bumi dan Manusia,,,
antroposfer,concept,Antroposfer,C3-Menerapkan,3.0,1.0
biosfer,concept,Biosfer,C3-Menerapkan,3.0,1.0
interaksi lingkungan,concept,Interaksi Lingkungan,C4-Menganalisis,4.0,2.0
q_94e4071b5e,question,Pembangunan sebuah bendungan raksasa telah mengubah aliran sungai dan merendam area hutan. Tunjukkan bagaimana fenomena ,C3-Menerapkan,3.0,
menerapkan konsep interaksi antar-sfer,method,Menerapkan konsep interaksi antar-sfer,,,
pengertian antroposfer,concept,Pengertian Antroposfer,,,
pengertian hidrosfer,concept,Pengertian Hidrosfer,,,
pengertian biosfer,concept,Pengertian Biosfer,,,
dampak perubahan lingkungan,concept,Dampak perubahan lingkungan,,,
tahapan pengumpulan sumber sejarah,topic_fine,Tahapan Pengumpulan Sumber Sejarah,,,
pengumpulan informasi relevan,concept,Pengumpulan Informasi Relevan,C3-Menerapkan,3.0,1.0
q_20d05c5513,question,"Jika Anda ingin meneliti 'Sejarah Perkembangan Pasar Tradisional di Kotamu dari Tahun 1980 hingga 2000', kegiatan pertam",C3-Menerapkan,3.0,
konsep dasar penelitian sejarah,concept,Konsep Dasar Penelitian Sejarah,,,
membuang informasi yang diragukan,concept,Membuang Informasi yang Diragukan,,,
penggantian presiden soeharto,concept,Penggantian Presiden Soeharto,C3-Menerapkan,3.0,1.0
q_3719e8087b,question,"B.J. Habibie naik menjadi Presiden menggantikan Soeharto yang berhenti. Terapkan konteks, tanggal berapa peristiwa ini t",C3-Menerapkan,3.0,
menerapkan konteks,method,Menerapkan konteks,,,
jenis layanan fintech,topic_fine,Jenis Layanan Fintech,,,
akses permodalan,concept,Akses Permodalan,C3-Menerapkan,3.0,1.0
q_8e549303f3,question,Seorang pemilik usaha warung kopi (pengusaha mikro) ditolak oleh bank saat mengajukan modal. Layanan fintech manakah yan,C3-Menerapkan,3.0,
definisi fintech,concept,Definisi Fintech,,,
masyarakat digital,topic_coarse,Masyarakat Digital,C3-Menerapkan,3.0,1.0
representasi aktivitas di dunia maya,topic_fine,Representasi Aktivitas di Dunia Maya,,,
aktivitas elektronik,concept,Aktivitas elektronik,C3-Menerapkan,3.0,1.0
interaksi dunia maya,concept,Interaksi dunia maya,C3-Menerapkan,3.0,1.0
q_5281ea7d0b,question,Seorang siswa mengikuti kelas online melalui platform video conference. Tunjukkan bagaimana aktivitas ini mencerminkan k,C3-Menerapkan,3.0,
dampak sosial era digital,concept,Dampak sosial era digital,,,
ekonomi mikro,topic_coarse,Ekonomi Mikro,,,
peran pelaku ekonomi,topic_fine,Peran Pelaku Ekonomi,,,
penyedia faktor produksi,concept,Penyedia Faktor Produksi,C3-Menerapkan,3.0,1.0
q_6d6fc3fd61,question,Pak Budi menyewakan ruko miliknya kepada sebuah bank. Uang hasil sewa ia gunakan untuk membayar tagihan listrik dan air ,C3-Menerapkan,3.0,
definisi pelaku ekonomi,concept,Definisi Pelaku Ekonomi,,,
potensi sumber daya,topic_coarse,Potensi Sumber Daya,,,
potensi alam indonesia,topic_fine,Potensi Alam Indonesia,,,
investasi energi terbarukan,concept,Investasi Energi Terbarukan,C3-Menerapkan,3.0,1.0
potensi sumber daya alam,concept,Potensi Sumber Daya Alam,C5-Mengevaluasi,5.0,2.0
kekayaan laut indonesia,concept,Kekayaan Laut Indonesia,C3-Menerapkan,3.0,1.0
q_d10d4bfbec,question,"Jika Anda seorang investor yang ingin berinvestasi di sektor energi terbarukan Indonesia, jenis energi apa yang akan And",C3-Menerapkan,3.0,
pemahaman konsep energi terbarukan,concept,Pemahaman Konsep Energi Terbarukan,,,
analisis kelayakan investasi,concept,Analisis Kelayakan Investasi,,,
analisis swot dan penerapan strategi,topic_fine,Analisis SWOT dan Penerapan Strategi,,,
peluang (opportunity),concept,Peluang (Opportunity),C3-Menerapkan,3.0,1.0
kelemahan (weakness),concept,Kelemahan (Weakness),C3-Menerapkan,3.0,1.0
q_afd6011650,question,"Berdasarkan analisis SWOT pada kasus Desa Ujung, bagaimana 'Opportunity' berupa 'adanya aplikasi jual beli online' dapat",C3-Menerapkan,3.0,
pemahaman swot,concept,Pemahaman SWOT,,,
identifikasi potensi dan masalah,concept,Identifikasi Potensi dan Masalah,C5-Mengevaluasi,5.0,1.0
sistem pertukaran dan kebutuhan,topic_fine,Sistem Pertukaran dan Kebutuhan,,,
ketidakadilan ekonomi,concept,Ketidakadilan ekonomi,C3-Menerapkan,3.0,1.0
satuan ukur,concept,Satuan ukur,C3-Menerapkan,3.0,1.0
q_8bc1a6898c,question,"Jika sebuah komunitas kecil memutuskan untuk kembali ke sistem barter, masalah ketidakadilan seperti apa yang mungkin mu",C3-Menerapkan,3.0,
konsep kebutuhan dan kelangkaan,concept,Konsep kebutuhan dan kelangkaan,,,
definisi sistem barter,concept,Definisi sistem barter,,,
peran uang sebagai alat tukar,concept,Peran uang sebagai alat tukar,,,
koefisien gini,concept,Koefisien Gini,C3-Menerapkan,3.0,1.0
ketimpangan distribusi pendapatan,concept,Ketimpangan Distribusi Pendapatan,C3-Menerapkan,3.0,1.0
kondisi merata,concept,Kondisi Merata,C3-Menerapkan,3.0,1.0
q_d5cfaf414b,question,"Jika sebuah negara memiliki Koefisien Gini 0,6, dan negara tetangganya memiliki Gini ratio 0,3, negara manakah yang memi",C3-Menerapkan,3.0,
menerapkan konsep koefisien gini,method,Menerapkan konsep Koefisien Gini,,,
definisi koefisien gini,concept,Definisi Koefisien Gini,,,
analisis kebijakan pengurangan kesenjangan,concept,Analisis Kebijakan Pengurangan Kesenjangan,,,
perdagangan dan pertukaran budaya awal masehi,topic_fine,Perdagangan dan Pertukaran Budaya Awal Masehi,,,
interaksi nusantara dengan bangsa asing,concept,Interaksi Nusantara dengan bangsa asing,C3-Menerapkan,3.0,1.0
pertukaran budaya india dan lokal,concept,Pertukaran budaya India dan lokal,C3-Menerapkan,3.0,1.0
peran lokasi strategis,concept,Peran lokasi strategis,C3-Menerapkan,3.0,1.0
q_52a14f57b1,question,"Berdasarkan pola interaksi yang dijelaskan, sebutkan tiga contoh lain (selain agama dan candi) dari pertukaran budaya ya",C3-Menerapkan,3.0,
pemahaman tentang jalur perdagangan kuno,concept,Pemahaman tentang jalur perdagangan kuno,,,
dampak jangka panjang interaksi perdagangan,concept,Dampak jangka panjang interaksi perdagangan,,,
sosiologi komunitas,topic_coarse,Sosiologi Komunitas,,,
peran kearifan lokal dalam masyarakat,topic_fine,Peran Kearifan Lokal dalam Masyarakat,,,
kontrol sosial,concept,Kontrol Sosial,C3-Menerapkan,3.0,1.0
perekat sosial,concept,Perekat Sosial,C3-Menerapkan,3.0,1.0
q_0af0c3853b,question,"Jika sebuah kampung memiliki aturan tidak tertulis untuk bekerja bakti membersihkan lingkungan setiap hari Minggu, tunju",C3-Menerapkan,3.0,
konsep kearifan lokal,concept,Konsep Kearifan Lokal,,,
dampak globalisasi terhadap kearifan lokal,concept,Dampak Globalisasi terhadap Kearifan Lokal,,,
perjuangan kemerdekaan,topic_coarse,Perjuangan Kemerdekaan,C6-Mencipta,5.0,1.0
strategi perang fisik indonesia,topic_fine,Strategi Perang Fisik Indonesia,,,
perang gerilya,concept,Perang Gerilya,C4-Menganalisis,4.0,3.0
jenderal soedirman,concept,Jenderal Soedirman,C4-Menganalisis,4.0,2.0
agresi militer belanda,concept,Agresi Militer Belanda,C3-Menerapkan,3.0,1.0
q_a2362eb6f5,question,"Jenderal Soedirman memimpin perang di hutan-hutan Jawa setelah Yogyakarta jatuh. Terapkan konteks, strategi perang apa y",C3-Menerapkan,3.0,
menerapkan strategi perang,method,Menerapkan strategi perang,,,
perjuangan diplomasi dan gerilya,concept,Perjuangan Diplomasi dan Gerilya,,,
perundingan dan konferensi internasional,concept,Perundingan dan Konferensi Internasional,,,
